pseudo_id,sample_ratio_tier,label,spatial_block_id,spatial_block_name,latitude,longitude,min_distance_to_landslide_m,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi,landcover_code,landcover_name,ndvi_mean,soil_clay_fraction,soil_sand_fraction,soil_bulk_density,soil_ph,lithology_major,lithology_code,distance_to_roads,distance_to_streams,event_date,event_year,temporal_quality,rainfall_event_day,ari_3,ari_7,ari_15,ari_30,max_1day_7d,max_3day_30d,rainy_days_7d,rainy_days_15d,rainy_days_30d
NEG_1898,1:2,0,1,Garo Hills Block,25.617702,89.834738,15503.1,25.00,30.50,314.96,0.001995,-0.000981,4.1638,34.5712,10,Tree cover,0.653,26.9,47.9,1.32,5.3,Mixed Sedimentary,SM,855.4,671.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1899,1:2,0,1,Garo Hills Block,25.772228,90.946927,7029.6,488.35,15.45,101.07,-0.000920,-0.002147,5.8086,33.6817,10,Tree cover,0.719,30.3,44.1,1.33,5.4,Mixed Sedimentary,SM,266.3,4027.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1900,1:2,0,4,Ri-Bhoi Block,26.038018,92.294854,5956.0,941.19,22.80,25.05,-0.000383,0.002385,5.3214,36.3357,10,Tree cover,0.830,35.0,43.8,1.37,4.9,Metamorphic,MT,1983.7,2634.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1901,1:2,0,1,Garo Hills Block,25.654710,90.569155,18170.2,63.20,35.74,304.98,-0.001516,-0.002013,3.7912,49.6781,10,Tree cover,0.758,28.3,52.2,1.32,4.9,Mixed Sedimentary,SM,2401.3,3776.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1902,1:2,0,1,Garo Hills Block,25.240015,90.838174,15093.7,371.31,35.93,135.55,-0.002028,0.001089,4.4770,42.6854,10,Tree cover,0.855,28.3,46.6,1.43,5.4,Mixed Sedimentary,SM,5705.6,3954.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1903,1:2,0,1,Garo Hills Block,25.534693,90.703000,3776.6,184.66,14.91,230.73,-0.002317,-0.001483,5.4994,18.0979,40,Cropland,0.514,23.9,52.1,1.34,5.2,Mixed Sedimentary,SM,532.3,746.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1904,1:2,0,1,Garo Hills Block,25.576124,90.304380,3021.3,25.00,25.17,260.36,0.001825,-0.000248,4.6018,22.6994,10,Tree cover,0.650,25.3,44.2,1.33,4.9,Mixed Sedimentary,SM,541.8,1605.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1905,1:2,0,1,Garo Hills Block,26.075930,90.129170,44463.2,45.93,30.43,180.43,0.003800,0.000035,4.5628,51.1501,10,Tree cover,0.825,22.5,50.1,1.43,5.3,Mixed Sedimentary,SM,5323.5,2066.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1906,1:2,0,4,Ri-Bhoi Block,26.026500,92.586413,27816.7,673.82,22.82,142.82,0.001329,0.001799,5.3617,33.9135,10,Tree cover,0.830,35.1,39.3,1.37,4.6,Metamorphic,MT,754.5,5016.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1907,1:2,0,5,Jaintia Hills Block,25.587389,92.010976,4472.3,1679.50,17.32,226.69,-0.003770,-0.000639,5.2199,22.7003,10,Tree cover,0.650,27.9,43.8,1.31,4.6,Metamorphic,MT,130.4,2123.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1908,1:2,0,3,East Khasi Block,25.490932,91.721605,1429.2,1676.71,23.53,336.74,0.002148,-0.000848,4.9471,20.0978,10,Tree cover,0.668,30.9,39.3,1.34,4.3,Metamorphic,MT,584.4,611.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1909,1:2,0,1,Garo Hills Block,25.387822,90.718535,1494.5,200.25,18.84,143.10,0.000452,0.000787,5.7156,35.9737,10,Tree cover,0.721,23.2,51.6,1.38,5.2,Mixed Sedimentary,SM,1346.2,2213.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1910,1:2,0,2,West Khasi Block,25.644488,91.319296,3402.5,1080.74,32.58,239.96,-0.000650,-0.002387,4.0260,43.9558,10,Tree cover,0.659,27.2,44.0,1.29,4.9,Metamorphic,MT,414.9,6374.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1911,1:2,0,1,Garo Hills Block,25.645899,90.674315,11989.6,201.31,27.76,247.22,0.000256,0.002840,4.4138,40.4696,10,Tree cover,0.659,28.0,52.8,1.32,5.1,Mixed Sedimentary,SM,1310.0,2625.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1912,1:2,0,1,Garo Hills Block,25.416314,90.055889,3882.2,71.98,33.63,147.51,-0.001557,-0.001874,4.4300,41.6955,10,Tree cover,0.704,22.7,52.6,1.37,5.4,Mixed Sedimentary,SM,1711.5,3214.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1913,1:2,0,1,Garo Hills Block,25.076458,90.573044,16021.6,70.06,30.57,317.40,0.003568,-0.000338,4.3410,24.9480,10,Tree cover,0.823,29.7,52.3,1.44,4.9,Mixed Sedimentary,SM,121.0,1538.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1914,1:2,0,1,Garo Hills Block,25.100187,90.116513,19778.5,25.00,22.59,199.75,0.003361,0.000785,5.0649,19.7975,10,Tree cover,0.828,30.1,50.6,1.44,5.3,Mixed Sedimentary,SM,1453.1,1704.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1915,1:2,0,1,Garo Hills Block,25.897963,89.918565,34961.2,51.32,23.54,51.79,0.000213,0.002848,5.5087,18.7296,10,Tree cover,0.794,27.2,51.5,1.37,5.4,Mixed Sedimentary,SM,3918.0,1543.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1916,1:2,0,1,Garo Hills Block,25.731658,90.631301,19230.3,130.45,23.14,277.17,-0.002577,-0.001424,5.0329,45.5953,10,Tree cover,0.695,30.1,53.1,1.33,5.0,Mixed Sedimentary,SM,185.0,2306.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1917,1:2,0,4,Ri-Bhoi Block,25.961269,91.279226,16505.6,892.02,16.57,99.92,0.001804,0.000802,6.0378,20.2748,10,Tree cover,0.820,34.9,42.4,1.35,4.8,Metamorphic,MT,132.5,3576.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1918,1:2,0,2,West Khasi Block,25.350023,91.378799,5986.7,1041.03,24.00,137.99,0.003240,0.001003,5.4097,45.9999,10,Tree cover,0.744,34.9,45.9,1.38,5.0,Metamorphic,MT,509.4,1529.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1919,1:2,0,2,West Khasi Block,25.432515,91.521118,3409.7,1331.70,26.14,164.97,0.002728,-0.000858,4.9661,32.3683,10,Tree cover,0.695,32.9,46.1,1.36,5.0,Metamorphic,MT,765.3,592.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1920,1:2,0,5,Jaintia Hills Block,25.143695,92.840821,5043.0,371.22,15.80,58.30,-0.001103,-0.001670,5.7797,18.1452,10,Tree cover,0.830,30.3,44.1,1.44,5.2,Siliciclastic Sedimentary,SS,2219.4,2308.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1921,1:2,0,1,Garo Hills Block,25.479600,90.862103,4794.0,430.25,32.89,202.79,-0.003364,-0.000394,4.2403,23.0741,10,Tree cover,0.672,22.7,45.7,1.35,5.4,Mixed Sedimentary,SM,649.2,5237.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1922,1:2,0,1,Garo Hills Block,25.787027,90.909893,10125.6,422.04,20.72,146.10,0.000586,-0.002344,5.4451,36.6847,10,Tree cover,0.728,30.2,44.4,1.34,5.4,Mixed Sedimentary,SM,965.7,4412.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1923,1:2,0,4,Ri-Bhoi Block,25.919936,91.185526,7930.1,748.45,23.04,54.95,0.001480,0.001854,5.5567,18.0057,10,Tree cover,0.804,34.1,39.2,1.33,4.6,Metamorphic,MT,476.9,2040.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1924,1:2,0,1,Garo Hills Block,25.797123,90.127732,15073.9,87.21,21.79,159.34,0.003070,-0.001158,5.3979,35.7464,10,Tree cover,0.734,30.0,50.2,1.34,5.3,Mixed Sedimentary,SM,1279.1,3427.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1925,1:2,0,4,Ri-Bhoi Block,25.933809,92.043940,4177.2,1239.62,17.93,135.32,0.000544,-0.001143,5.9607,18.3363,10,Tree cover,0.810,34.4,44.9,1.34,5.0,Metamorphic,MT,2092.3,8124.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1926,1:2,0,1,Garo Hills Block,25.248654,90.243122,2908.2,43.91,29.22,127.41,0.001105,0.001173,5.0290,40.4412,10,Tree cover,0.802,28.0,45.4,1.43,5.0,Mixed Sedimentary,SM,1043.1,1474.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1927,1:2,0,5,Jaintia Hills Block,25.361596,92.777015,9878.6,601.88,16.30,125.64,-0.001592,-0.002035,5.9973,36.2669,10,Tree cover,0.737,34.7,45.9,1.38,5.0,Metamorphic,MT,2071.8,2661.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1928,1:2,0,2,West Khasi Block,25.297378,91.191188,3470.3,824.50,21.39,56.50,-0.002177,-0.001433,5.6877,42.0510,10,Tree cover,0.777,26.1,52.0,1.41,4.9,Siliciclastic Sedimentary,SS,1930.8,2210.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1929,1:2,0,2,West Khasi Block,25.052422,91.011544,15721.9,475.63,26.24,309.09,-0.003234,0.000889,4.6130,29.3071,10,Tree cover,0.816,29.1,44.9,1.43,5.3,Siliciclastic Sedimentary,SS,858.3,1160.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1930,1:2,0,5,Jaintia Hills Block,25.637026,92.707030,17257.5,642.73,33.78,224.72,0.000139,0.002191,3.9192,42.5836,10,Tree cover,0.657,27.3,43.7,1.29,4.9,Metamorphic,MT,3080.9,4224.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1931,1:2,0,5,Jaintia Hills Block,25.578075,92.298277,3151.5,1274.72,16.07,309.57,-0.000212,-0.000412,5.3277,21.2218,10,Tree cover,0.650,28.2,43.7,1.31,4.9,Metamorphic,MT,3473.2,2650.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1932,1:2,0,1,Garo Hills Block,25.610898,89.924394,7195.7,44.13,21.26,306.30,-0.000850,0.002345,4.9002,28.1783,10,Tree cover,0.652,26.7,51.7,1.32,5.4,Mixed Sedimentary,SM,1209.8,525.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1933,1:2,0,2,West Khasi Block,25.360209,91.555426,3661.4,1399.50,18.80,105.97,0.000655,-0.002413,5.8009,39.1905,10,Tree cover,0.738,34.8,45.2,1.38,5.0,Metamorphic,MT,1971.3,2033.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1934,1:2,0,4,Ri-Bhoi Block,26.046641,92.420348,17987.0,803.76,33.89,18.57,0.000500,-0.001948,4.4016,47.8181,10,Tree cover,0.829,34.9,39.2,1.37,4.6,Metamorphic,MT,48.2,7151.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1935,1:2,0,1,Garo Hills Block,25.266624,90.471335,17181.3,82.71,24.39,44.28,-0.001007,-0.000478,5.4381,40.5473,10,Tree cover,0.793,27.3,48.3,1.42,4.8,Mixed Sedimentary,SM,118.5,242.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1936,1:2,0,5,Jaintia Hills Block,25.237267,92.613622,10993.9,755.56,31.25,132.97,-0.002521,0.000034,4.8460,38.6520,10,Tree cover,0.807,28.4,51.3,1.43,5.4,Siliciclastic Sedimentary,SS,10197.3,1094.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1937,1:2,0,4,Ri-Bhoi Block,25.940879,92.163394,8415.0,1198.80,26.07,112.87,-0.001318,0.000622,5.3041,19.0240,10,Tree cover,0.813,34.5,46.9,1.34,5.1,Metamorphic,MT,1685.3,608.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1938,1:2,0,2,West Khasi Block,25.444154,91.338361,791.0,1077.68,34.77,177.70,-0.004427,-0.000095,4.2294,33.2931,10,Tree cover,0.689,32.5,44.7,1.36,4.9,Metamorphic,MT,592.0,1064.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1939,1:2,0,1,Garo Hills Block,25.521478,90.572864,8660.9,25.00,26.15,310.61,0.001042,0.001992,4.6366,18.0315,10,Tree cover,0.658,23.5,52.3,1.34,4.9,Mixed Sedimentary,SM,994.4,693.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1940,1:2,0,1,Garo Hills Block,25.565430,89.893014,8699.1,83.23,16.18,314.39,0.002291,-0.000471,5.3350,19.9203,10,Tree cover,0.651,24.9,50.5,1.33,5.3,Mixed Sedimentary,SM,1139.8,437.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1941,1:2,0,5,Jaintia Hills Block,25.162355,92.504098,8692.9,776.34,18.55,61.66,0.003119,-0.000843,5.6327,19.2262,10,Tree cover,0.828,30.1,53.0,1.44,5.2,Siliciclastic Sedimentary,SS,4028.5,54.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1942,1:2,0,4,Ri-Bhoi Block,25.831814,91.089749,3983.3,754.88,32.76,33.38,0.004494,-0.000236,4.6392,33.9517,10,Tree cover,0.756,31.2,38.1,1.30,4.5,Metamorphic,MT,1343.2,783.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1943,1:2,0,1,Garo Hills Block,25.578522,90.928497,9707.1,479.34,18.69,258.06,-0.001320,0.000429,5.1177,21.8072,10,Tree cover,0.650,25.4,44.2,1.33,5.4,Mixed Sedimentary,SM,2641.5,2620.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1944,1:2,0,4,Ri-Bhoi Block,25.820042,92.191771,5490.7,1197.02,29.21,104.06,-0.002102,-0.000261,4.8857,35.5042,10,Tree cover,0.749,30.8,46.6,1.29,5.1,Metamorphic,MT,461.0,2952.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1945,1:2,0,4,Ri-Bhoi Block,25.844348,92.003966,3626.4,1455.85,25.29,140.63,-0.003920,-0.000643,5.2727,27.4031,10,Tree cover,0.764,31.7,43.5,1.30,4.6,Metamorphic,MT,1942.9,9135.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1946,1:2,0,1,Garo Hills Block,25.240865,90.830808,14901.3,369.07,35.71,136.37,-0.001751,0.001537,4.4962,42.8222,10,Tree cover,0.856,28.2,46.9,1.43,5.4,Mixed Sedimentary,SM,5507.4,4144.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1947,1:2,0,1,Garo Hills Block,25.527433,90.808919,2896.7,430.29,23.81,216.18,0.000877,0.002473,4.8068,18.0073,10,Tree cover,0.656,23.7,47.8,1.34,5.4,Mixed Sedimentary,SM,2599.5,459.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1948,1:2,0,1,Garo Hills Block,25.835335,90.804528,13326.0,374.31,31.55,145.72,0.001475,-0.000806,4.7465,32.3213,10,Tree cover,0.758,29.3,48.0,1.35,5.4,Mixed Sedimentary,SM,998.0,1759.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1949,1:2,0,2,West Khasi Block,25.169291,91.017073,3401.1,517.64,19.57,29.62,0.002418,-0.001451,5.5774,19.9512,10,Tree cover,0.827,30.0,45.1,1.44,5.3,Siliciclastic Sedimentary,SS,169.0,638.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1950,1:2,0,1,Garo Hills Block,26.078308,90.488938,32429.7,50.12,27.84,358.22,-0.004795,-0.000063,4.7604,48.6863,10,Tree cover,0.825,22.5,49.1,1.43,4.8,Mixed Sedimentary,SM,1289.6,8182.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1951,1:2,0,4,Ri-Bhoi Block,25.681131,91.120568,610.7,689.58,34.12,324.08,-0.004259,0.000438,3.9837,54.7628,10,Tree cover,0.671,27.3,38.1,1.28,4.5,Metamorphic,MT,315.7,3492.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1952,1:2,0,2,West Khasi Block,25.096707,91.288024,12808.5,855.52,20.47,235.20,-0.000649,-0.001837,5.2214,19.9854,10,Tree cover,0.827,30.0,53.0,1.44,4.8,Siliciclastic Sedimentary,SS,636.2,733.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1953,1:2,0,4,Ri-Bhoi Block,25.778337,91.365321,12522.6,1074.77,24.78,168.60,0.002053,-0.000528,5.0864,42.0545,10,Tree cover,0.723,29.4,45.5,1.29,5.0,Metamorphic,MT,6829.3,2787.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1954,1:2,0,1,Garo Hills Block,25.961875,90.681258,30721.0,114.66,15.62,116.25,0.001733,-0.000847,6.1128,20.2025,10,Tree cover,0.820,24.7,52.6,1.40,5.1,Mixed Sedimentary,SM,498.9,4830.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1955,1:2,0,5,Jaintia Hills Block,25.113149,92.656525,22229.4,572.86,24.42,191.24,0.001151,0.002309,4.9685,18.7140,10,Tree cover,0.829,30.2,49.5,1.44,5.4,Siliciclastic Sedimentary,SS,11667.1,1243.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1956,1:2,0,2,West Khasi Block,25.428452,91.558037,3308.1,1396.58,29.35,136.41,-0.001326,-0.001275,4.7254,35.2757,10,Tree cover,0.697,33.0,45.1,1.37,5.0,Metamorphic,MT,1108.1,1498.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1957,1:2,0,1,Garo Hills Block,25.875363,90.789157,17967.9,320.40,31.97,137.69,-0.000100,-0.002872,4.8064,22.3200,10,Tree cover,0.782,28.0,48.7,1.36,5.3,Mixed Sedimentary,SM,128.9,396.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1958,1:2,0,1,Garo Hills Block,25.793458,90.213027,14120.9,73.30,17.37,160.13,-0.003417,-0.000686,5.7377,32.7108,10,Tree cover,0.732,30.1,46.5,1.34,5.1,Mixed Sedimentary,SM,1936.0,2796.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1959,1:2,0,1,Garo Hills Block,25.334597,90.241367,9329.6,43.83,17.51,128.36,-0.004403,-0.000356,5.9598,38.9713,10,Tree cover,0.754,24.7,45.4,1.40,5.0,Mixed Sedimentary,SM,1422.4,3769.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1960,1:2,0,1,Garo Hills Block,25.896129,90.479080,12432.2,81.21,24.72,44.30,0.001164,-0.000088,5.4127,18.9103,10,Tree cover,0.793,27.3,48.7,1.37,4.8,Mixed Sedimentary,SM,1278.0,2538.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1961,1:2,0,4,Ri-Bhoi Block,25.794796,92.677060,27895.0,735.77,26.82,161.69,-0.000007,-0.001995,4.9868,40.3985,10,Tree cover,0.733,29.9,42.5,1.29,4.8,Metamorphic,MT,5631.1,1957.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1962,1:2,0,2,West Khasi Block,25.589994,91.447089,5171.5,1261.53,20.95,225.76,-0.002810,0.000994,4.9279,24.1296,10,Tree cover,0.650,27.9,46.9,1.31,5.1,Metamorphic,MT,456.5,2440.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1963,1:2,0,1,Garo Hills Block,25.517916,90.793965,4411.1,412.86,23.58,213.11,0.000049,0.002934,4.8528,18.1024,10,Tree cover,0.659,23.4,48.5,1.34,5.3,Mixed Sedimentary,SM,4059.5,592.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1964,1:2,0,3,East Khasi Block,25.533707,91.638563,1843.6,1482.62,24.74,306.95,0.002077,-0.001676,4.7156,18.1297,10,Tree cover,0.655,29.4,42.2,1.33,4.5,Metamorphic,MT,1471.7,1517.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1965,1:2,0,4,Ri-Bhoi Block,26.084871,92.660182,22241.4,541.10,35.35,185.58,0.001980,0.000655,4.1335,58.0827,10,Tree cover,0.868,34.2,41.8,1.38,4.8,Metamorphic,MT,79.3,1815.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1966,1:2,0,4,Ri-Bhoi Block,25.951125,92.511848,29697.1,853.63,16.58,85.14,0.004168,0.000065,6.0520,19.3536,10,Tree cover,0.817,34.7,38.1,1.34,4.5,Metamorphic,MT,129.8,611.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1967,1:2,0,3,East Khasi Block,25.525277,91.805205,4066.5,1752.99,18.37,317.12,0.000370,0.002723,5.2480,18.0000,10,Tree cover,0.821,22.8,60.1,1.31,4.5,Plutonic Acidic,PA,131.7,503.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1968,1:2,0,1,Garo Hills Block,25.986672,90.998500,18166.7,518.64,15.45,58.52,0.002700,0.001043,6.0737,23.0365,10,Tree cover,0.826,23.9,44.6,1.40,5.3,Mixed Sedimentary,SM,40.1,621.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1969,1:2,0,4,Ri-Bhoi Block,26.058703,91.068147,25342.7,488.74,33.34,10.04,0.002660,0.000980,4.3986,50.5548,10,Tree cover,0.828,34.7,38.4,1.38,4.5,Metamorphic,MT,588.8,2064.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1970,1:2,0,4,Ri-Bhoi Block,25.669169,91.964904,1023.1,1653.69,29.62,229.91,0.003238,0.000996,4.3124,47.6086,10,Tree cover,0.666,27.2,41.9,1.28,4.5,Metamorphic,MT,73.9,1450.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1971,1:2,0,1,Garo Hills Block,26.046639,90.546080,30445.2,35.57,32.13,19.96,0.000506,0.001948,4.5424,46.2690,10,Tree cover,0.829,22.7,51.4,1.42,4.9,Mixed Sedimentary,SM,1526.8,3343.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1972,1:2,0,4,Ri-Bhoi Block,25.825821,91.388488,8309.0,1126.68,31.59,147.57,0.003570,0.000101,4.7141,35.1804,10,Tree cover,0.752,31.0,46.1,1.30,5.0,Metamorphic,MT,3238.0,2246.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1973,1:2,0,5,Jaintia Hills Block,25.310042,92.168651,3854.3,1349.14,26.25,110.31,0.000680,-0.000820,5.2919,48.7741,10,Tree cover,0.769,25.6,44.4,1.41,4.8,Siliciclastic Sedimentary,SS,1947.8,54.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1974,1:2,0,3,East Khasi Block,25.616400,91.815970,1799.3,1722.08,25.98,304.66,0.001027,-0.002384,4.5247,31.7925,10,Tree cover,0.815,27.5,38.1,1.30,4.3,Metamorphic,MT,263.2,2732.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1975,1:2,0,2,West Khasi Block,25.368733,91.267886,4086.9,1040.89,17.11,93.75,-0.001161,-0.002181,5.9130,36.5353,10,Tree cover,0.733,34.6,42.0,1.38,4.8,Metamorphic,MT,535.2,2292.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1976,1:2,0,4,Ri-Bhoi Block,25.686743,91.034978,1786.7,639.21,27.98,318.21,0.000997,-0.000831,4.4909,49.0050,10,Tree cover,0.673,27.3,39.0,1.28,4.6,Metamorphic,MT,982.6,7457.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1977,1:2,0,5,Jaintia Hills Block,25.234242,92.733004,9236.6,609.77,32.09,134.92,0.002799,-0.000418,4.7726,38.2782,10,Tree cover,0.808,28.5,46.2,1.43,5.4,Siliciclastic Sedimentary,SS,6355.6,2519.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1978,1:2,0,5,Jaintia Hills Block,25.572385,92.038457,1978.4,1675.12,15.49,223.70,-0.001262,0.000013,5.3806,20.5007,10,Tree cover,0.650,28.3,44.7,1.31,4.7,Metamorphic,MT,898.1,636.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1979,1:2,0,1,Garo Hills Block,25.463931,90.883152,2650.0,442.15,33.22,195.46,-0.003461,-0.000805,4.2746,26.8982,10,Tree cover,0.679,22.6,45.0,1.36,5.4,Mixed Sedimentary,SM,549.5,7482.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
