pseudo_id,sample_ratio_tier,label,spatial_block_id,spatial_block_name,latitude,longitude,min_distance_to_landslide_m,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi,landcover_code,landcover_name,ndvi_mean,soil_clay_fraction,soil_sand_fraction,soil_bulk_density,soil_ph,lithology_major,lithology_code,distance_to_roads,distance_to_streams,event_date,event_year,temporal_quality,rainfall_event_day,ari_3,ari_7,ari_15,ari_30,max_1day_7d,max_3day_30d,rainy_days_7d,rainy_days_15d,rainy_days_30d
NEG_1734,1:2,0,2,West Khasi Block,25.030302,91.028815,17884.3,452.02,29.57,309.94,-0.000975,0.002344,4.2926,36.9516,10,Tree cover,0.808,28.4,45.5,1.43,5.3,Siliciclastic Sedimentary,SS,1523.9,1740.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1735,1:2,0,4,Ri-Bhoi Block,25.999823,92.057955,1927.2,1089.39,17.88,145.49,-0.000356,0.002777,5.8434,25.9300,10,Tree cover,0.828,35.2,45.4,1.36,5.0,Metamorphic,MT,250.3,5834.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1736,1:2,0,2,West Khasi Block,25.606269,91.415416,8619.4,1190.96,27.51,225.03,0.000409,0.002222,4.3993,29.9835,10,Tree cover,0.651,27.6,46.6,1.30,5.1,Metamorphic,MT,1204.9,248.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1737,1:2,0,2,West Khasi Block,25.395592,91.387588,3698.4,1069.88,29.65,152.60,-0.001038,0.001965,4.8243,44.4247,10,Tree cover,0.716,34.0,46.1,1.37,5.0,Metamorphic,MT,378.0,1468.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1738,1:2,0,4,Ri-Bhoi Block,25.727814,91.076007,3768.3,654.03,25.49,341.13,-0.002691,0.001385,4.8303,48.5170,10,Tree cover,0.693,28.0,38.3,1.28,4.5,Metamorphic,MT,1293.6,6959.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1739,1:2,0,4,Ri-Bhoi Block,25.791285,92.426758,20045.7,1027.23,26.11,20.35,-0.000094,-0.002183,5.0303,40.6050,10,Tree cover,0.731,29.8,39.1,1.29,4.6,Metamorphic,MT,27.1,4317.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1740,1:2,0,2,West Khasi Block,25.187060,91.177218,3647.3,753.90,24.68,34.28,0.000995,0.000620,5.2323,23.2492,10,Tree cover,0.824,29.7,51.5,1.44,5.0,Siliciclastic Sedimentary,SS,279.7,2060.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1741,1:2,0,3,East Khasi Block,25.460662,91.896768,4195.4,1699.77,35.46,249.31,-0.002870,-0.000802,4.1083,28.4407,10,Tree cover,0.840,32.0,39.5,1.35,4.3,Metamorphic,MT,177.3,893.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1742,1:2,0,3,East Khasi Block,25.289857,91.752765,1635.0,1444.52,20.08,45.48,-0.003176,0.000934,5.7936,39.7991,10,Tree cover,0.781,26.4,49.4,1.42,5.1,Siliciclastic Sedimentary,SS,515.1,1033.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1743,1:2,0,4,Ri-Bhoi Block,25.967688,91.075301,15466.2,522.73,22.71,42.72,-0.003220,0.000917,5.5351,22.0624,10,Tree cover,0.821,35.0,38.3,1.35,4.5,Metamorphic,MT,1303.9,1300.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1744,1:2,0,4,Ri-Bhoi Block,26.003897,92.829149,3462.9,460.77,17.41,94.29,-0.000648,0.002312,5.8689,26.3843,10,Tree cover,0.828,35.2,46.8,1.36,5.1,Metamorphic,MT,480.9,1457.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1745,1:2,0,1,Garo Hills Block,25.134579,90.510812,14799.3,47.47,18.25,1.11,0.000156,-0.002198,5.5474,18.0047,10,Tree cover,0.830,30.3,50.1,1.44,4.8,Mixed Sedimentary,SM,239.7,1529.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1746,1:2,0,4,Ri-Bhoi Block,26.046410,92.722899,14912.8,452.38,31.15,162.41,-0.003427,-0.000812,4.6216,45.3461,10,Tree cover,0.829,34.9,44.3,1.37,4.9,Metamorphic,MT,1392.1,1090.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1747,1:2,0,1,Garo Hills Block,25.125524,89.845745,35639.7,32.81,21.11,355.87,0.000893,-0.000280,5.2824,18.0844,10,Tree cover,0.830,30.3,48.4,1.44,5.3,Mixed Sedimentary,SM,314.9,441.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1748,1:2,0,5,Jaintia Hills Block,25.193988,92.837839,9834.9,339.66,22.82,86.24,-0.003850,-0.000076,5.4044,24.0647,10,Tree cover,0.822,29.6,44.1,1.44,5.2,Siliciclastic Sedimentary,SS,1458.1,1001.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1749,1:2,0,2,West Khasi Block,25.214400,91.332770,4450.8,936.03,32.94,131.31,-0.003631,0.000789,4.6563,32.6017,10,Tree cover,0.816,29.1,52.1,1.43,4.8,Siliciclastic Sedimentary,SS,748.5,242.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1750,1:2,0,1,Garo Hills Block,25.936291,89.862225,40897.2,25.00,21.94,44.76,-0.004492,0.000304,5.6382,18.5513,10,Tree cover,0.811,25.7,49.2,1.39,5.3,Mixed Sedimentary,SM,532.0,66.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1751,1:2,0,1,Garo Hills Block,25.672848,90.644928,15664.0,194.12,30.65,262.65,-0.002056,0.001529,4.2392,49.4240,10,Tree cover,0.668,28.9,53.1,1.32,5.1,Mixed Sedimentary,SM,1299.7,459.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1752,1:2,0,1,Garo Hills Block,25.951322,90.664557,28785.5,101.47,18.04,107.15,-0.000226,-0.000132,5.9350,19.4900,10,Tree cover,0.817,25.1,52.9,1.39,5.1,Mixed Sedimentary,SM,12.7,3229.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1753,1:2,0,4,Ri-Bhoi Block,25.761696,91.856370,2603.2,1550.96,22.32,1.06,0.000079,0.000284,5.2169,42.1456,10,Tree cover,0.713,28.9,38.6,1.28,4.3,Metamorphic,MT,989.3,4086.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1754,1:2,0,1,Garo Hills Block,25.259213,89.906138,20592.6,65.76,25.45,48.48,0.000016,-0.002963,5.3454,39.9497,10,Tree cover,0.797,27.6,51.0,1.42,5.4,Mixed Sedimentary,SM,818.7,3839.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1755,1:2,0,1,Garo Hills Block,25.461990,90.682039,2233.2,153.47,26.75,198.33,0.001775,-0.001021,4.7999,25.5846,60,Bare / sparse vegetation,0.193,22.5,52.6,1.36,5.2,Mixed Sedimentary,SM,2.3,528.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1756,1:2,0,4,Ri-Bhoi Block,25.893696,92.241111,9352.1,1121.72,26.47,70.36,0.000863,-0.000291,5.2705,19.1992,10,Tree cover,0.792,33.3,45.6,1.32,5.0,Metamorphic,MT,2695.9,2158.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1757,1:2,0,3,East Khasi Block,25.513586,91.649862,3455.6,1513.74,26.93,316.97,0.000249,-0.002553,4.5982,18.2898,10,Tree cover,0.660,30.1,41.7,1.33,4.5,Metamorphic,MT,483.2,408.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1758,1:2,0,4,Ri-Bhoi Block,25.672600,92.322832,11875.3,1148.65,27.29,319.97,-0.002166,-0.001509,4.5073,45.9332,10,Tree cover,0.668,27.2,42.7,1.28,4.8,Metamorphic,MT,889.9,5109.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1759,1:2,0,1,Garo Hills Block,25.479003,90.640112,4161.9,60.68,29.37,260.71,-0.002120,-0.001709,4.5242,22.6445,10,Tree cover,0.672,22.7,53.1,1.35,5.1,Mixed Sedimentary,SM,2578.3,184.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1760,1:2,0,2,West Khasi Block,25.306238,91.435386,1680.5,1113.95,21.93,135.06,-0.001708,-0.001022,5.6402,43.4462,10,Tree cover,0.771,25.8,47.9,1.41,4.9,Siliciclastic Sedimentary,SS,796.2,3604.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1761,1:2,0,2,West Khasi Block,25.505080,91.142368,2339.3,873.89,27.19,329.56,-0.000359,-0.002342,4.6050,18.8580,10,Tree cover,0.663,30.4,38.3,1.34,4.5,Metamorphic,MT,1175.3,196.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1762,1:2,0,3,East Khasi Block,25.118428,91.991741,8137.8,1215.82,15.85,189.61,-0.001732,-0.000414,5.6749,18.2483,10,Tree cover,0.830,30.3,51.0,1.44,5.1,Siliciclastic Sedimentary,SS,171.2,1497.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1763,1:2,0,1,Garo Hills Block,25.250836,90.400709,18677.8,46.65,28.82,52.23,-0.000330,-0.002759,5.0644,40.7104,10,Tree cover,0.801,27.9,45.5,1.43,4.8,Mixed Sedimentary,SM,3906.8,3373.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1764,1:2,0,1,Garo Hills Block,25.465779,90.494724,16310.9,74.57,27.50,349.22,0.004064,0.000558,4.7249,24.9638,10,Tree cover,0.678,22.6,49.4,1.36,4.8,Mixed Sedimentary,SM,2041.2,3980.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1765,1:2,0,1,Garo Hills Block,25.650567,90.932963,9947.0,581.39,28.28,259.80,0.000690,0.002586,4.3802,42.0604,10,Tree cover,0.660,28.2,44.2,1.32,5.4,Mixed Sedimentary,SM,713.7,1642.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1766,1:2,0,2,West Khasi Block,25.504825,91.438366,2220.8,1301.36,23.41,209.09,0.000266,-0.002680,4.9082,18.7572,10,Tree cover,0.663,30.4,46.8,1.34,5.1,Metamorphic,MT,1282.4,219.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1767,1:2,0,1,Garo Hills Block,25.239818,90.275042,6253.3,25.00,33.26,116.72,0.000786,0.002512,4.6902,40.7889,10,Tree cover,0.806,28.3,44.6,1.43,5.0,Mixed Sedimentary,SM,373.7,661.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1768,1:2,0,4,Ri-Bhoi Block,25.970856,91.122857,14203.9,567.41,23.61,41.23,-0.003939,-0.000617,5.4569,22.7473,10,Tree cover,0.822,35.0,38.1,1.35,4.5,Metamorphic,MT,230.4,600.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1769,1:2,0,1,Garo Hills Block,25.465061,89.908617,10159.6,56.47,25.67,347.73,-0.000422,-0.001310,4.8742,24.6454,10,Tree cover,0.678,22.6,51.1,1.36,5.4,Mixed Sedimentary,SM,464.6,1735.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1770,1:2,0,2,West Khasi Block,25.557814,91.490218,3329.8,1315.89,14.21,229.46,-0.004592,0.000189,5.5051,19.1185,10,Tree cover,0.651,28.7,46.7,1.32,5.1,Metamorphic,MT,151.6,4404.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1771,1:2,0,3,East Khasi Block,25.623548,91.956445,2761.0,1710.25,28.39,238.37,-0.001083,0.001924,4.3364,35.0158,10,Tree cover,0.712,27.4,41.6,1.29,4.5,Metamorphic,MT,760.3,5792.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1772,1:2,0,1,Garo Hills Block,25.211680,90.569281,6319.3,25.00,34.04,49.31,-0.003014,0.000888,4.5608,32.2369,60,Bare / sparse vegetation,0.377,29.1,52.2,1.43,4.9,Mixed Sedimentary,SM,18.7,2068.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1773,1:2,0,4,Ri-Bhoi Block,25.895589,92.688870,21249.4,654.56,33.55,135.53,0.000322,0.002798,4.7059,19.2961,10,Tree cover,0.793,33.4,43.0,1.32,4.8,Metamorphic,MT,1187.1,1042.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1774,1:2,0,2,West Khasi Block,25.166807,91.317831,8209.4,872.82,23.66,147.23,-0.002058,-0.001654,5.2408,20.0570,10,Tree cover,0.827,30.1,52.4,1.44,4.8,Siliciclastic Sedimentary,SS,183.3,1406.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1775,1:2,0,1,Garo Hills Block,25.251310,89.983223,16387.4,25.00,29.26,75.95,0.000865,0.000587,5.0299,41.1836,10,Tree cover,0.801,27.9,53.0,1.43,5.4,Mixed Sedimentary,SM,59.4,714.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1776,1:2,0,1,Garo Hills Block,25.371544,90.238247,13213.4,38.22,19.19,137.04,-0.001475,-0.000823,5.7385,38.4724,10,Tree cover,0.731,23.6,45.5,1.39,5.0,Mixed Sedimentary,SM,1280.7,5817.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1777,1:2,0,4,Ri-Bhoi Block,25.786728,91.427863,7264.1,1176.77,21.36,165.72,-0.000559,-0.002361,5.3927,37.3147,10,Tree cover,0.728,29.7,46.8,1.29,5.1,Metamorphic,MT,6577.2,366.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1778,1:2,0,1,Garo Hills Block,25.175341,89.828187,32658.6,103.22,26.95,22.92,-0.003765,-0.000740,5.0093,21.6129,10,Tree cover,0.826,30.0,47.6,1.44,5.2,Mixed Sedimentary,SM,447.2,537.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1779,1:2,0,1,Garo Hills Block,25.892810,90.337393,15364.1,25.00,33.74,80.31,-0.000706,-0.001073,4.6880,19.6399,10,Tree cover,0.791,27.4,44.2,1.37,4.9,Mixed Sedimentary,SM,165.1,4273.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1780,1:2,0,1,Garo Hills Block,25.674714,90.827612,4668.2,302.76,34.71,219.04,-0.003232,-0.001048,3.9192,54.0184,10,Tree cover,0.668,28.9,47.0,1.32,5.4,Mixed Sedimentary,SM,452.1,186.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1781,1:2,0,1,Garo Hills Block,25.652325,90.762744,4185.9,220.99,29.06,222.76,0.001373,-0.002034,4.3210,43.1666,10,Tree cover,0.661,28.2,49.9,1.32,5.3,Mixed Sedimentary,SM,142.3,5569.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1782,1:2,0,1,Garo Hills Block,25.113895,90.479998,18649.6,25.00,16.04,349.39,-0.002266,-0.000142,5.6419,18.4342,10,Tree cover,0.829,30.2,48.7,1.44,4.8,Mixed Sedimentary,SM,201.7,2871.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1783,1:2,0,2,West Khasi Block,25.223103,91.105459,4421.5,755.65,35.45,38.15,-0.003861,0.000035,4.4782,36.6181,10,Tree cover,0.850,28.8,48.6,1.43,5.1,Siliciclastic Sedimentary,SS,2399.9,1782.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1784,1:2,0,1,Garo Hills Block,25.730946,90.604609,17787.1,86.13,25.60,315.21,-0.003417,-0.000059,4.8334,48.5555,10,Tree cover,0.695,30.1,52.9,1.33,5.0,Mixed Sedimentary,SM,2106.4,143.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1785,1:2,0,2,West Khasi Block,25.033036,91.382759,17088.7,789.19,35.62,222.08,0.002440,-0.001410,3.8144,39.8955,10,Tree cover,0.767,28.5,50.3,1.43,4.8,Siliciclastic Sedimentary,SS,386.5,1227.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1786,1:2,0,4,Ri-Bhoi Block,25.674220,92.736755,21866.0,607.27,30.84,222.72,0.004114,0.000130,4.2275,49.9022,10,Tree cover,0.668,27.3,44.8,1.28,5.0,Metamorphic,MT,127.0,3776.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1787,1:2,0,4,Ri-Bhoi Block,25.656628,91.237076,6038.1,1001.57,26.00,286.67,0.002510,-0.000337,4.5742,41.4623,10,Tree cover,0.662,27.2,40.8,1.29,4.7,Metamorphic,MT,1010.8,2142.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1788,1:2,0,5,Jaintia Hills Block,25.639274,92.630097,10951.9,759.83,32.39,226.45,-0.000446,0.001159,4.0335,42.2522,10,Tree cover,0.657,27.2,40.7,1.29,4.7,Metamorphic,MT,1677.0,5569.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1789,1:2,0,1,Garo Hills Block,25.914648,90.785085,22264.8,240.22,26.36,134.95,0.000555,-0.002264,5.2910,18.0247,10,Tree cover,0.802,26.5,48.9,1.38,5.3,Mixed Sedimentary,SM,97.7,436.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1790,1:2,0,1,Garo Hills Block,25.276235,90.601033,5642.8,27.24,31.90,71.44,0.002151,0.000169,4.8443,49.8338,10,Tree cover,0.788,26.9,52.8,1.42,5.0,Mixed Sedimentary,SM,1796.6,3428.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1791,1:2,0,5,Jaintia Hills Block,25.564775,92.069351,1484.6,1639.07,17.30,223.36,0.002425,0.000505,5.2463,19.9887,10,Tree cover,0.651,28.5,45.7,1.31,4.8,Metamorphic,MT,146.7,2889.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1792,1:2,0,1,Garo Hills Block,25.563477,90.006779,2488.8,25.00,20.94,269.91,-0.003432,0.000480,4.9572,20.2558,10,Tree cover,0.651,24.9,53.1,1.33,5.4,Mixed Sedimentary,SM,1357.2,1707.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1793,1:2,0,4,Ri-Bhoi Block,25.801467,92.258209,11542.1,1183.53,18.84,38.13,-0.003662,0.000801,5.6501,32.6009,10,Tree cover,0.737,30.2,45.1,1.29,5.0,Metamorphic,MT,373.2,6228.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1794,1:2,0,3,East Khasi Block,25.332658,91.825584,4870.7,1552.27,19.18,56.02,0.003113,-0.000643,5.8295,40.9973,10,Tree cover,0.755,35.1,38.2,1.38,4.3,Metamorphic,MT,255.4,1561.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1795,1:2,0,4,Ri-Bhoi Block,25.932844,91.402568,12318.0,970.14,25.81,134.86,-0.001965,0.001099,5.3309,18.4266,10,Tree cover,0.810,34.4,46.4,1.34,5.1,Metamorphic,MT,3858.4,659.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1796,1:2,0,4,Ri-Bhoi Block,25.766826,92.494217,17656.6,929.57,17.49,12.78,-0.000711,0.000424,5.6239,36.3794,10,Tree cover,0.716,29.0,38.1,1.28,4.5,Metamorphic,MT,137.9,1602.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1797,1:2,0,1,Garo Hills Block,25.555374,90.755415,5418.2,327.78,16.36,223.44,-0.003603,0.000762,5.3375,19.1045,10,Tree cover,0.652,24.6,50.2,1.33,5.3,Mixed Sedimentary,SM,1717.1,814.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1798,1:2,0,1,Garo Hills Block,25.833959,90.471202,5792.5,128.71,24.01,33.73,-0.004775,0.000124,5.3456,29.2071,10,Tree cover,0.758,29.3,48.3,1.35,4.8,Mixed Sedimentary,SM,603.7,700.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1799,1:2,0,5,Jaintia Hills Block,25.439614,92.440468,7175.5,1050.05,34.96,5.83,0.001780,0.000507,4.2323,34.8587,10,Tree cover,0.691,32.7,38.8,1.36,4.5,Metamorphic,MT,1477.5,1790.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1800,1:2,0,4,Ri-Bhoi Block,25.802376,91.031624,1441.4,615.80,21.96,28.66,-0.001241,0.001471,5.4038,34.8352,10,Tree cover,0.738,30.2,39.1,1.29,4.6,Metamorphic,MT,556.5,3737.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1801,1:2,0,1,Garo Hills Block,25.251924,90.885704,10665.8,379.36,33.18,122.52,-0.000578,-0.002063,4.7172,44.4744,10,Tree cover,0.800,27.8,45.0,1.43,5.4,Mixed Sedimentary,SM,5808.9,75.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1802,1:2,0,1,Garo Hills Block,25.326832,90.337072,14682.6,99.32,24.25,80.14,0.004601,-0.000155,5.4329,47.0905,10,Tree cover,0.759,25.0,44.2,1.40,4.9,Mixed Sedimentary,SM,3255.1,2819.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1803,1:2,0,1,Garo Hills Block,25.822800,90.568813,13443.7,25.29,31.40,43.31,0.003231,0.000062,4.7196,35.9857,10,Tree cover,0.751,29.6,52.2,1.35,4.9,Mixed Sedimentary,SM,64.7,1016.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1804,1:2,0,1,Garo Hills Block,25.510501,90.976871,11050.3,515.38,18.02,294.77,-0.000096,-0.000273,5.3208,18.3074,10,Tree cover,0.661,23.3,44.3,1.34,5.3,Mixed Sedimentary,SM,810.9,4650.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1805,1:2,0,1,Garo Hills Block,26.080644,90.992831,28359.2,396.84,26.36,352.70,-0.004721,-0.000123,4.8695,47.3691,10,Tree cover,0.824,22.5,44.5,1.43,5.3,Mixed Sedimentary,SM,837.2,1150.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1806,1:2,0,1,Garo Hills Block,25.106381,90.073969,21647.8,54.50,25.46,202.68,0.002395,-0.001478,4.8590,19.3387,10,Tree cover,0.828,30.2,52.1,1.44,5.3,Mixed Sedimentary,SM,936.7,158.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1807,1:2,0,4,Ri-Bhoi Block,25.658014,91.628059,575.2,1505.95,35.99,299.49,-0.002376,0.001171,3.7778,50.8880,10,Tree cover,0.758,27.2,42.6,1.29,4.6,Metamorphic,MT,202.7,6145.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1808,1:2,0,2,West Khasi Block,25.472260,91.117123,2317.0,816.74,34.17,345.83,-0.003879,-0.000480,4.1660,24.9847,10,Tree cover,0.675,31.5,38.1,1.35,4.5,Metamorphic,MT,264.5,1011.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1809,1:2,0,2,West Khasi Block,25.078247,91.375467,12207.8,836.00,30.30,209.91,0.004407,0.000269,4.3687,24.4835,10,Tree cover,0.824,29.7,50.6,1.44,4.8,Siliciclastic Sedimentary,SS,769.8,124.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1810,1:2,0,1,Garo Hills Block,25.565119,90.256125,5150.0,28.67,19.58,236.93,-0.003630,0.000374,5.0634,20.2890,10,Tree cover,0.651,24.9,45.0,1.33,5.0,Mixed Sedimentary,SM,1675.6,158.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1811,1:2,0,1,Garo Hills Block,25.132147,90.176896,14050.2,44.02,14.24,180.34,-0.000024,0.002838,5.8584,18.0004,40,Cropland,0.645,30.3,48.0,1.44,5.2,Mixed Sedimentary,SM,1392.7,1225.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1812,1:2,0,3,East Khasi Block,25.129111,91.659610,5387.3,1184.41,22.81,357.16,0.000135,0.002853,5.1607,18.0231,10,Tree cover,0.830,30.3,45.5,1.44,5.3,Siliciclastic Sedimentary,SS,570.1,475.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1813,1:2,0,1,Garo Hills Block,25.232201,90.566862,6906.5,28.88,35.57,53.11,-0.001853,0.001888,4.4898,39.7809,10,Tree cover,0.853,28.5,52.1,1.43,4.9,Mixed Sedimentary,SM,1742.4,2185.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1814,1:2,0,5,Jaintia Hills Block,25.207458,92.721398,11658.1,631.62,31.15,143.04,0.004283,-0.000390,4.7798,29.8386,10,Tree cover,0.818,29.3,46.7,1.43,5.4,Siliciclastic Sedimentary,SS,8326.7,1170.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_1815,1:2,0,1,Garo Hills Block,25.942987,90.503009,18094.7,25.00,19.27,45.02,0.003990,-0.000288,5.8461,18.9017,10,Tree cover,0.814,25.4,49.7,1.39,4.8,Mixed Sedimentary,SM,697.5,2982.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
